"MSN","YYYYMM","Value","Column_Order","Description","Unit"
"WDTCEUS","197610","13.595","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","197611","13.177","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","197612","13.62","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","197613","160.537","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","197701","14.64","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","197702","13.23","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","197703","14.64","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","197704","14.165","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","197705","14.636","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","197706","14.164","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","197707","14.609","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","197708","14.624","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","197709","14.158","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","197710","14.633","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","197711","14.153","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","197712","14.616","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","197713","172.266","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","197801","16.228","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","197802","14.659","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","197803","16.23","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","197804","15.687","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","197805","16.209","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","197806","15.687","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","197807","16.211","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","197808","16.228","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","197809","15.695","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","197810","16.23","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","197811","15.706","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","197812","16.221","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","197813","190.991","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","197901","17.114","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","197902","15.47","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","197903","17.132","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","197904","16.575","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","197905","17.124","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","197906","16.571","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","197907","17.122","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","197908","17.131","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","197909","16.581","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","197910","17.131","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","197911","16.581","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","197912","17.125","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","197913","201.656","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","198001","19.662","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","198002","18.396","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","198003","19.66","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","198004","19.02","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","198005","19.641","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","198006","19.005","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","198007","19.646","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","198008","19.655","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","198009","19.022","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","198010","19.661","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","198011","19.026","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","198012","19.655","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","198013","232.048","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","198101","19.885","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","198102","17.965","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","198103","19.89","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","198104","19.247","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","198105","19.875","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","198106","19.227","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","198107","19.87","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","198108","19.871","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","198109","19.243","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","198110","19.886","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","198111","19.245","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","198112","19.881","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","198113","234.084","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","198201","19.999","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","198202","18.066","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","198203","19.992","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","198204","19.345","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","198205","19.989","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","198206","19.347","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","198207","19.993","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","198208","19.994","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","198209","19.357","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","198210","20.011","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","198211","19.355","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","198212","19.995","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","198213","235.443","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","198301","21.379","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","198302","19.311","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","198303","21.381","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","198304","20.689","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","198305","21.377","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","198306","20.691","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","198307","21.38","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","198308","21.384","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","198309","20.696","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","198310","21.389","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","198311","20.703","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","198312","21.405","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","198313","251.785","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","198401","21.344","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","198402","19.949","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","198403","21.328","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","198404","20.627","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","198405","21.315","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","198406","20.628","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","198407","21.336","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","198408","21.338","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","198409","20.656","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","198410","21.353","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","198411","20.688","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","198412","21.369","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","198413","251.93","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","198501","21.423","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","198502","19.35","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","198503","21.421","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","198504","20.679","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","198505","21.373","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","198506","20.68","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","198507","21.395","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","198508","21.412","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","198509","20.73","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","198510","21.413","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","198511","20.726","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","198512","21.414","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","198513","252.019","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","198601","20.433","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","198602","18.435","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","198603","20.39","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","198604","19.733","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","198605","20.394","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","198606","19.74","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","198607","20.411","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","198608","20.426","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","198609","19.764","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","198610","20.408","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","198611","19.759","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","198612","20.436","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","198613","240.328","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","198701","19.621","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","198702","17.721","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","198703","19.615","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","198704","18.971","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","198705","19.603","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","198706","19.003","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","198707","19.636","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","198708","19.638","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","198709","18.996","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","198710","19.615","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","198711","18.991","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","198712","19.633","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","198713","231.044","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","198801","20.483","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","198802","19.158","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","198803","20.481","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","198804","19.803","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","198805","20.432","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","198806","19.815","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","198807","20.474","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","198808","20.487","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","198809","19.812","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","198810","20.467","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","198811","19.81","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","198812","20.469","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","198813","241.691","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","198901","21.684","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","198902","19.817","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","198903","22.193","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","198904","20.476","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","198905","18.827","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","198906","19.552","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","198907","20.393","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","198908","21.957","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","198909","20.681","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","198910","21.62","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","198911","21.725","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","198912","22.424","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","198913","251.349","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","199001","18.142","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","199002","17.515","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","199003","18.719","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","199004","17.837","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","199005","15.646","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","199006","12.657","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","199007","16.567","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","199008","18.896","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","199009","18.394","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","199010","17.861","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","199011","16.662","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","199012","18.982","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","199013","207.876","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","199101","20.802","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","199102","15.157","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","199103","15.553","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","199104","13.352","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","199105","14.661","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","199106","15.18","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","199107","15.309","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","199108","18.937","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","199109","20.715","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","199110","19.151","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","199111","18.206","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","199112","20.657","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","199113","207.681","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","199201","21.126","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","199202","16.8","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","199203","15.907","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","199204","15.243","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","199205","12.805","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","199206","16.784","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","199207","18.405","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","199208","20.284","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","199209","18.713","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","199210","20.547","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","199211","20.692","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","199212","19.697","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","199213","217.004","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","199301","19.972","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","199302","17.897","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","199303","18.991","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","199304","16.551","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","199305","13.231","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","199306","13.402","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","199307","14.921","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","199308","20.19","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","199309","18.525","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","199310","19.044","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","199311","19.66","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","199312","19.582","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","199313","211.967","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","199401","23.722","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","199402","18.203","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","199403","19.004","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","199404","17.181","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"WDTCEUS","199405","13.249","1","Wood CO2 Emissions","Million Metric Tons of Carbon Dioxide"
