"MSN","YYYYMM","Value","Column_Order","Description","Unit"
"CLCCEUS","202003","0.172","1","Coal Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLCCEUS","202004","0.078","1","Coal Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLCCEUS","202005","0.085","1","Coal Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLCCEUS","202006","0.094","1","Coal Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLCCEUS","202007","0.098","1","Coal Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"CLCCEUS","202008","0.101","1","Coal Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNCCEUS","197301","21.231","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNCCEUS","197302","21.338","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNCCEUS","197303","16.82","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNCCEUS","197304","12.552","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNCCEUS","197305","9.43","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNCCEUS","197306","7.315","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNCCEUS","197307","5.83","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNCCEUS","197308","5.719","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNCCEUS","197309","5.619","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNCCEUS","197310","6.848","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNCCEUS","197311","11.731","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNCCEUS","197312","16.113","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNCCEUS","197313","140.546","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNCCEUS","197401","22.082","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNCCEUS","197402","18.231","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNCCEUS","197403","16.385","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNCCEUS","197404","13.204","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNCCEUS","197405","8.977","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNCCEUS","197406","6.956","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNCCEUS","197407","5.96","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNCCEUS","197408","5.858","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNCCEUS","197409","5.787","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNCCEUS","197410","7.785","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNCCEUS","197411","10.84","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNCCEUS","197412","16.781","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNCCEUS","197413","138.847","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNCCEUS","197501","18.779","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNCCEUS","197502","18.699","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNCCEUS","197503","16.904","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNCCEUS","197504","15.658","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNCCEUS","197505","8.909","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNCCEUS","197506","6.492","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNCCEUS","197507","5.795","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNCCEUS","197508","5.646","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNCCEUS","197509","5.772","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNCCEUS","197510","7.201","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNCCEUS","197511","9.715","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNCCEUS","197512","16.173","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNCCEUS","197513","135.743","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNCCEUS","197601","21.922","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNCCEUS","197602","19.698","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNCCEUS","197603","15.458","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNCCEUS","197604","11.969","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNCCEUS","197605","9.148","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNCCEUS","197606","6.977","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNCCEUS","197607","6.059","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNCCEUS","197608","6.119","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNCCEUS","197609","6.125","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNCCEUS","197610","7.884","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNCCEUS","197611","13.663","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNCCEUS","197612","19.209","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNCCEUS","197613","144.231","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNCCEUS","197701","22.349","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNCCEUS","197702","19.805","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNCCEUS","197703","14.266","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNCCEUS","197704","10.947","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNCCEUS","197705","7.702","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNCCEUS","197706","6.558","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNCCEUS","197707","6.131","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNCCEUS","197708","5.892","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNCCEUS","197709","5.892","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNCCEUS","197710","7.537","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNCCEUS","197711","10.861","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNCCEUS","197712","17.266","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNCCEUS","197713","135.205","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNCCEUS","197801","21.063","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNCCEUS","197802","21.616","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNCCEUS","197803","18.605","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNCCEUS","197804","12.127","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNCCEUS","197805","8.959","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNCCEUS","197806","6.467","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNCCEUS","197807","5.739","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNCCEUS","197808","5.441","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNCCEUS","197809","5.548","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNCCEUS","197810","7.217","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNCCEUS","197811","10.577","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNCCEUS","197812","16.857","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNCCEUS","197813","140.214","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNCCEUS","197901","23.33","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNCCEUS","197902","24.028","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNCCEUS","197903","18.859","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNCCEUS","197904","13.828","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNCCEUS","197905","9.213","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNCCEUS","197906","6.836","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNCCEUS","197907","5.771","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNCCEUS","197908","5.572","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNCCEUS","197909","5.735","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNCCEUS","197910","7.678","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNCCEUS","197911","12.029","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNCCEUS","197912","17.595","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNCCEUS","197913","150.474","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNCCEUS","198001","19.183","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNCCEUS","198002","20.48","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNCCEUS","198003","18.532","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNCCEUS","198004","12.874","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNCCEUS","198005","8.346","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNCCEUS","198006","6.624","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNCCEUS","198007","5.548","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNCCEUS","198008","5.44","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNCCEUS","198009","5.71","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNCCEUS","198010","7.541","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNCCEUS","198011","12.065","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNCCEUS","198012","18.322","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNCCEUS","198013","140.646","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNCCEUS","198101","21.871","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNCCEUS","198102","19.119","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNCCEUS","198103","16.372","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNCCEUS","198104","10.98","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNCCEUS","198105","8.13","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNCCEUS","198106","6.245","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNCCEUS","198107","5.33","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNCCEUS","198108","5.76","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNCCEUS","198109","5.758","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNCCEUS","198110","7.968","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNCCEUS","198111","11.036","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNCCEUS","198112","17.123","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNCCEUS","198113","135.684","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNCCEUS","198201","23.909","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNCCEUS","198202","21.799","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNCCEUS","198203","17.318","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNCCEUS","198204","12.732","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNCCEUS","198205","7.499","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNCCEUS","198206","5.772","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNCCEUS","198207","5.449","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNCCEUS","198208","5.666","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNCCEUS","198209","5.665","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNCCEUS","198210","7.011","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNCCEUS","198211","11.704","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNCCEUS","198212","16.079","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNCCEUS","198213","140.574","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNCCEUS","198301","22.718","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNCCEUS","198302","18.478","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNCCEUS","198303","16.195","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNCCEUS","198304","12.701","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNCCEUS","198305","8.37","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNCCEUS","198306","5.713","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNCCEUS","198307","5.127","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNCCEUS","198308","5.173","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNCCEUS","198309","5.348","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNCCEUS","198310","6.737","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNCCEUS","198311","10.056","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNCCEUS","198312","15.328","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNCCEUS","198313","131.922","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNCCEUS","198401","23.725","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNCCEUS","198402","19.265","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNCCEUS","198403","16.877","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNCCEUS","198404","13.226","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNCCEUS","198405","8.666","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNCCEUS","198406","5.878","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNCCEUS","198407","5.262","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNCCEUS","198408","5.32","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNCCEUS","198409","5.494","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNCCEUS","198410","6.937","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNCCEUS","198411","10.462","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNCCEUS","198412","15.921","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNCCEUS","198413","137.018","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNCCEUS","198501","20.219","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNCCEUS","198502","22.417","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNCCEUS","198503","15.811","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNCCEUS","198504","11.163","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNCCEUS","198505","6.904","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNCCEUS","198506","5.408","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNCCEUS","198507","5.176","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNCCEUS","198508","5.053","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNCCEUS","198509","5.317","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNCCEUS","198510","6.743","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNCCEUS","198511","9.762","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNCCEUS","198512","18.099","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNCCEUS","198513","131.991","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNCCEUS","198601","21.274","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
