"MSN","YYYYMM","Value","Column_Order","Description","Unit"
"AVACEUS","198108","0.413","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","198109","0.247","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","198110","0.355","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","198111","0.247","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","198112","0.264","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","198113","3.893","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","198201","0.252","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","198202","0.186","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","198203","0.269","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","198204","0.27","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","198205","0.276","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","198206","0.359","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","198207","0.31","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","198208","0.384","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","198209","0.33","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","198210","0.258","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","198211","0.145","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","198212","0.212","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","198213","3.25","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","198301","0.065","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","198302","0.299","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","198303","0.216","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","198304","0.275","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","198305","0.251","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","198306","0.362","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","198307","0.335","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","198308","0.347","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","198309","0.347","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","198310","0.325","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","198311","0.253","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","198312","0.224","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","198313","3.298","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","198401","0.15","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","198402","0.226","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","198403","0.155","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","198404","0.274","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","198405","0.383","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","198406","0.327","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","198407","0.264","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","198408","0.368","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","198409","0.24","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","198410","0.215","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","198411","0.253","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","198412","0.181","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","198413","3.036","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","198501","0.234","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","198502","0.194","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","198503","0.279","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","198504","0.328","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","198505","0.308","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","198506","0.297","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","198507","0.375","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","198508","0.38","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","198509","0.307","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","198510","0.291","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","198511","0.207","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","198512","0.28","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","198513","3.482","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","198601","0.219","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","198602","0.205","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","198603","0.308","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","198604","0.347","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","198605","0.379","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","198606","0.372","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","198607","0.386","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","198608","0.415","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","198609","0.652","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","198610","0.303","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","198611","0.241","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","198612","0.252","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","198613","4.077","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","198701","0.211","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","198702","0.212","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","198703","0.278","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","198704","0.283","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","198705","0.326","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","198706","0.306","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","198707","0.314","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","198708","0.327","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","198709","0.259","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","198710","0.271","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","198711","0.192","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","198712","0.177","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","198713","3.158","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","198801","0.251","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","198802","0.222","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","198803","0.28","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","198804","0.257","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","198805","0.362","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","198806","0.339","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","198807","0.36","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","198808","0.308","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","198809","0.295","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","198810","0.274","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","198811","0.219","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","198812","0.222","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","198813","3.39","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","198901","0.248","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","198902","0.16","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","198903","0.275","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","198904","0.318","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","198905","0.292","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","198906","0.268","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","198907","0.314","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","198908","0.429","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","198909","0.281","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","198910","0.231","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","198911","0.284","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","198912","0.192","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","198913","3.293","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","199001","0.207","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","199002","0.225","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","199003","0.272","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","199004","0.238","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","199005","0.279","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","199006","0.326","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","199007","0.342","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","199008","0.337","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","199009","0.254","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","199010","0.241","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","199011","0.208","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","199012","0.183","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","199013","3.112","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","199101","0.17","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","199102","0.179","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","199103","0.216","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","199104","0.234","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","199105","0.272","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","199106","0.292","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","199107","0.337","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","199108","0.33","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","199109","0.269","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","199110","0.231","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","199111","0.185","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","199112","0.171","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","199113","2.887","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","199201","0.171","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","199202","0.227","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","199203","0.236","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","199204","0.205","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","199205","0.27","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","199206","0.321","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","199207","0.263","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","199208","0.312","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","199209","0.253","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","199210","0.178","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","199211","0.171","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","199212","0.235","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","199213","2.841","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","199301","0.117","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","199302","0.113","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","199303","0.29","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","199304","0.19","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","199305","0.286","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","199306","0.249","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","199307","0.308","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","199308","0.333","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","199309","0.28","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","199310","0.152","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","199311","0.226","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","199312","0.112","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","199313","2.657","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","199401","0.206","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","199402","0.203","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","199403","0.203","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","199404","0.285","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","199405","0.105","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","199406","0.389","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","199407","0.078","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","199408","0.32","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","199409","0.223","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","199410","0.218","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","199411","0.226","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","199412","0.183","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","199413","2.639","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","199501","0.206","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","199502","0.212","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","199503","0.239","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","199504","0.202","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","199505","0.285","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","199506","0.206","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","199507","0.298","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","199508","0.278","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","199509","0.328","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","199510","0.158","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","199511","0.162","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","199512","0.164","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","199513","2.739","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","199601","0.149","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","199602","0.135","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","199603","0.27","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","199604","0.221","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","199605","0.235","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","199606","0.3","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","199607","0.222","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","199608","0.227","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","199609","0.236","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","199610","0.201","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","199611","0.216","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","199612","0.172","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","199613","2.585","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","199701","0.148","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","199702","0.229","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","199703","0.209","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","199704","0.295","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","199705","0.279","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","199706","0.225","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","199707","0.255","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","199708","0.338","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","199709","0.208","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","199710","0.25","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","199711","0.147","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","199712","0.163","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","199713","2.747","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","199801","0.103","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","199802","0.224","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","199803","0.202","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","199804","0.196","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","199805","0.206","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","199806","0.297","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","199807","0.236","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","199808","0.265","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","199809","0.194","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","199810","0.246","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"AVACEUS","199811","0.181","3","Aviation Gasoline Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
